f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,num,validation
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),82,0.692218453731
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),82,0.692218453731
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),82,0.692218453731
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),82,0.692218453731
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),82,0.692218453731
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),80,0.692108543837
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),80,0.692108543837
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),80,0.692108543837
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),80,0.692108543837
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),80,0.692108543837
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),初中毕业生数(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),261,0.691938000899
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),初中毕业生数(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),261,0.691938000899
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),初中毕业生数(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),261,0.691938000899
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),初中毕业生数(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),261,0.691938000899
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),初中毕业生数(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),261,0.691938000899
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),251,0.69135263116
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),251,0.69135263116
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),251,0.69135263116
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),251,0.69135263116
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),251,0.69135263116
普通高中招生数(万人),村民委员会单位数(个),普通小学学校数(所),商品房销售面积(万平方米),内地居民登记结婚(万对),国家重点优抚对象定期补助人数(万人),中国公民收养登记数(件),固定资产投资(不含农户)房屋施工面积(万平方米),国家重点优抚对象定期补助人数(万人),普通高中招生数(万人),291,0.690735453482
普通高中招生数(万人),村民委员会单位数(个),普通小学学校数(所),商品房销售面积(万平方米),内地居民登记结婚(万对),国家重点优抚对象定期补助人数(万人),中国公民收养登记数(件),固定资产投资(不含农户)房屋施工面积(万平方米),国家重点优抚对象定期补助人数(万人),普通高中招生数(万人),291,0.690735453482
普通高中招生数(万人),村民委员会单位数(个),普通小学学校数(所),商品房销售面积(万平方米),内地居民登记结婚(万对),国家重点优抚对象定期补助人数(万人),中国公民收养登记数(件),固定资产投资(不含农户)房屋施工面积(万平方米),国家重点优抚对象定期补助人数(万人),普通高中招生数(万人),291,0.690735453482
普通高中招生数(万人),村民委员会单位数(个),普通小学学校数(所),商品房销售面积(万平方米),内地居民登记结婚(万对),国家重点优抚对象定期补助人数(万人),中国公民收养登记数(件),固定资产投资(不含农户)房屋施工面积(万平方米),国家重点优抚对象定期补助人数(万人),普通高中招生数(万人),291,0.690735453482
普通高中招生数(万人),村民委员会单位数(个),普通小学学校数(所),商品房销售面积(万平方米),内地居民登记结婚(万对),国家重点优抚对象定期补助人数(万人),中国公民收养登记数(件),固定资产投资(不含农户)房屋施工面积(万平方米),国家重点优抚对象定期补助人数(万人),普通高中招生数(万人),291,0.690735453482
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),中等职业学校招生数(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),83,0.690156534879
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),中等职业学校招生数(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),83,0.690156534879
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),中等职业学校招生数(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),83,0.690156534879
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),中等职业学校招生数(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),83,0.690156534879
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),中等职业学校招生数(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),83,0.690156534879
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),257,0.689772754906
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),257,0.689772754906
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),257,0.689772754906
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),257,0.689772754906
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),257,0.689772754906
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),79,0.689592296425
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),79,0.689592296425
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),79,0.689592296425
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),79,0.689592296425
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),商品房销售面积(万平方米),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),79,0.689592296425
全社会住宅投资(亿元),初中学校数(所),医疗卫生机构出院人数(万人),新注册民用载客汽车拥有量(万辆),小学生师比(教师人数=1),初中招生数(万人),固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体机构数(个),房地产开发住宅投资额(亿元),全社会住宅投资(亿元),24,0.689475792622
全社会住宅投资(亿元),初中学校数(所),医疗卫生机构出院人数(万人),新注册民用载客汽车拥有量(万辆),小学生师比(教师人数=1),初中招生数(万人),固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体机构数(个),房地产开发住宅投资额(亿元),全社会住宅投资(亿元),24,0.689475792622
全社会住宅投资(亿元),初中学校数(所),医疗卫生机构出院人数(万人),新注册民用载客汽车拥有量(万辆),小学生师比(教师人数=1),初中招生数(万人),固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体机构数(个),房地产开发住宅投资额(亿元),全社会住宅投资(亿元),24,0.689475792622
全社会住宅投资(亿元),初中学校数(所),医疗卫生机构出院人数(万人),新注册民用载客汽车拥有量(万辆),小学生师比(教师人数=1),初中招生数(万人),固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体机构数(个),房地产开发住宅投资额(亿元),全社会住宅投资(亿元),24,0.689475792622
全社会住宅投资(亿元),初中学校数(所),医疗卫生机构出院人数(万人),新注册民用载客汽车拥有量(万辆),小学生师比(教师人数=1),初中招生数(万人),固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体机构数(个),房地产开发住宅投资额(亿元),全社会住宅投资(亿元),24,0.689475792622
建筑业城镇单位就业人员(万人),城镇居民医疗保险基金收入(万元),自治组织单位数(个),初中毕业生数(万人),公共图书馆参观展览人次(万人次),新注册民用中型载客汽车拥有量(万辆),城镇居民医疗保险基金支出(万元),普通小学招生数(万人),乡镇数(个),建筑业城镇单位就业人员(万人),112,0.688167266215
建筑业城镇单位就业人员(万人),城镇居民医疗保险基金收入(万元),自治组织单位数(个),初中毕业生数(万人),公共图书馆参观展览人次(万人次),新注册民用中型载客汽车拥有量(万辆),城镇居民医疗保险基金支出(万元),普通小学招生数(万人),乡镇数(个),建筑业城镇单位就业人员(万人),112,0.688167266215
建筑业城镇单位就业人员(万人),城镇居民医疗保险基金收入(万元),自治组织单位数(个),初中毕业生数(万人),公共图书馆参观展览人次(万人次),新注册民用中型载客汽车拥有量(万辆),城镇居民医疗保险基金支出(万元),普通小学招生数(万人),乡镇数(个),建筑业城镇单位就业人员(万人),112,0.688167266215
建筑业城镇单位就业人员(万人),城镇居民医疗保险基金收入(万元),自治组织单位数(个),初中毕业生数(万人),公共图书馆参观展览人次(万人次),新注册民用中型载客汽车拥有量(万辆),城镇居民医疗保险基金支出(万元),普通小学招生数(万人),乡镇数(个),建筑业城镇单位就业人员(万人),112,0.688167266215
建筑业城镇单位就业人员(万人),城镇居民医疗保险基金收入(万元),自治组织单位数(个),初中毕业生数(万人),公共图书馆参观展览人次(万人次),新注册民用中型载客汽车拥有量(万辆),城镇居民医疗保险基金支出(万元),普通小学招生数(万人),乡镇数(个),建筑业城镇单位就业人员(万人),112,0.688167266215
国家重点优抚对象定期补助人数(万人),初中学校数(所),医疗卫生机构出院人数(万人),新注册民用载客汽车拥有量(万辆),小学生师比(教师人数=1),初中招生数(万人),固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体机构数(个),房地产开发住宅投资额(亿元),国家重点优抚对象定期补助人数(万人),23,0.688046829426
国家重点优抚对象定期补助人数(万人),初中学校数(所),医疗卫生机构出院人数(万人),新注册民用载客汽车拥有量(万辆),小学生师比(教师人数=1),初中招生数(万人),固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体机构数(个),房地产开发住宅投资额(亿元),国家重点优抚对象定期补助人数(万人),23,0.688046829426
国家重点优抚对象定期补助人数(万人),初中学校数(所),医疗卫生机构出院人数(万人),新注册民用载客汽车拥有量(万辆),小学生师比(教师人数=1),初中招生数(万人),固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体机构数(个),房地产开发住宅投资额(亿元),国家重点优抚对象定期补助人数(万人),23,0.688046829426
国家重点优抚对象定期补助人数(万人),初中学校数(所),医疗卫生机构出院人数(万人),新注册民用载客汽车拥有量(万辆),小学生师比(教师人数=1),初中招生数(万人),固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体机构数(个),房地产开发住宅投资额(亿元),国家重点优抚对象定期补助人数(万人),23,0.688046829426
国家重点优抚对象定期补助人数(万人),初中学校数(所),医疗卫生机构出院人数(万人),新注册民用载客汽车拥有量(万辆),小学生师比(教师人数=1),初中招生数(万人),固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体机构数(个),房地产开发住宅投资额(亿元),国家重点优抚对象定期补助人数(万人),23,0.688046829426
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),社会组织女性职工人数(人),全社会住宅投资(亿元),1-5亿元房地产开发投资额(亿元),农村集中供养五保人数(万人),普通高中专任教师数(万人),256,0.687761166918
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),社会组织女性职工人数(人),全社会住宅投资(亿元),1-5亿元房地产开发投资额(亿元),农村集中供养五保人数(万人),普通高中专任教师数(万人),256,0.687761166918
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),社会组织女性职工人数(人),全社会住宅投资(亿元),1-5亿元房地产开发投资额(亿元),农村集中供养五保人数(万人),普通高中专任教师数(万人),256,0.687761166918
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),社会组织女性职工人数(人),全社会住宅投资(亿元),1-5亿元房地产开发投资额(亿元),农村集中供养五保人数(万人),普通高中专任教师数(万人),256,0.687761166918
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),社会组织女性职工人数(人),全社会住宅投资(亿元),1-5亿元房地产开发投资额(亿元),农村集中供养五保人数(万人),普通高中专任教师数(万人),256,0.687761166918
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),252,0.686361132356
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),252,0.686361132356
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),252,0.686361132356
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),252,0.686361132356
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),252,0.686361132356
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),250,0.684570706544
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),250,0.684570706544
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),250,0.684570706544
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),250,0.684570706544
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),250,0.684570706544
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),国家重点优抚对象(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),78,0.684524338824
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),国家重点优抚对象(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),78,0.684524338824
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),国家重点优抚对象(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),78,0.684524338824
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),国家重点优抚对象(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),78,0.684524338824
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),国家重点优抚对象(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),78,0.684524338824
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),254,0.684307847458
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),254,0.684307847458
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),254,0.684307847458
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),254,0.684307847458
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),254,0.684307847458
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),中等职业学校毕业生数(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),77,0.684188888386
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),中等职业学校毕业生数(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),77,0.684188888386
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),中等职业学校毕业生数(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),77,0.684188888386
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),中等职业学校毕业生数(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),77,0.684188888386
新注册民用载客汽车拥有量(万辆),初中招生数(万人),全社会住宅投资(亿元),中等职业学校毕业生数(万人),机动脱粒机数量(台),普通高中在校学生数(万人),内地居民初婚登记(万人),中国公民收养登记数(件),初中学校数(所),新注册民用载客汽车拥有量(万辆),77,0.684188888386
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),255,0.683381645561
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),255,0.683381645561
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),255,0.683381645561
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),255,0.683381645561
普通高中专任教师数(万人),国家重点优抚对象定期补助人数(万人),乡村人口(万人),普通高中教职工数(万人),新注册民用小型载客汽车拥有量(万辆),国内外观设计专利申请授权量(项),全社会住宅投资(亿元),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),普通高中专任教师数(万人),255,0.683381645561
全社会住宅投资(亿元),初中学校数(所),医疗卫生机构出院人数(万人),新注册民用载客汽车拥有量(万辆),小学生师比(教师人数=1),初中招生数(万人),固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体机构数(个),房地产开发住宅投资额(亿元),全社会住宅投资(亿元),22,0.682651932086
